2.53E-06,1.26E-06,7.58E-06,0,5.05E-06,1.26E-06,0,5.05E-06,0,3.79E-06,1.26E-06,3.16E-05,3.79E-06,0,1.26E-06,1.26E-06,8.84E-06,7.58E-06,1.58E-05,0,1.20E-05,0,2.53E-06,0,0,0,6.31E-06,0,1.26E-06,0,0,0,0.000124361,0,0,1.20E-05,6.12E-05,1.26E-06,0,1.26E-06,6.31E-06,1.26E-06,0,8.84E-06,0,2.08E-05,1.26E-06,6.31E-06,1.52E-06,1.25E-05,0,0,1.14E-06,1.89E-07,0.000153399,0.005113314,0.210655893,0
1.89E-06,3.16E-06,1.89E-06,0,5.68E-06,3.16E-06,0,6.31E-07,1.01E-05,0,0,5.68E-06,6.31E-07,0,0,6.31E-07,6.31E-07,6.31E-07,4.42E-06,6.31E-07,3.16E-06,0,0,0,3.54E-05,3.66E-05,6.31E-07,0,0,0,0,0,9.03E-05,0,0,3.16E-06,3.09E-05,1.89E-06,0,0,1.89E-06,6.31E-07,6.31E-07,4.42E-06,0,0,6.31E-07,0,1.40E-05,8.14E-06,3.98E-06,0,3.16E-07,0,0.00021236,0.004166404,0.210466511,0
3.41E-05,8.21E-06,2.40E-05,0,3.16E-06,1.20E-05,0,3.16E-06,2.21E-05,1.01E-05,1.52E-05,7.01E-05,2.40E-05,7.51E-05,8.21E-06,1.20E-05,2.71E-05,3.03E-05,0.000224733,0,5.11E-05,0,7.20E-05,3.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16E-06,0,1.26E-06,0,0,5.43E-06,0,1.72E-05,9.47E-06,1.00E-05,0.000428571,0.012309829,0.21002462,1
0,1.07E-05,0,0,0,0,1.07E-05,1.07E-05,0,1.07E-05,0,0,0,2.21E-05,0,0,0,0,0,0,1.07E-05,0,1.07E-05,0,0.000212739,0.000111735,0,0,0,1.07E-05,0,0,0,0,0,0,0,0,1.07E-05,0,0,0,0,0,2.21E-05,0,0,0,6.82E-06,1.36E-05,3.85E-06,2.90E-06,1.89E-06,0,0.000268859,0.005365823,0.209456474,1
0,0,0,0,5.68E-06,0,0,0,0,5.68E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02E-06,0,1.01E-06,0,0,0.001538729,0.008522189,0.209267092,1
3.41E-05,8.21E-06,2.40E-05,0,3.16E-06,1.01E-05,0,3.16E-06,2.21E-05,1.01E-05,1.52E-05,7.01E-05,2.40E-05,7.51E-05,8.21E-06,1.20E-05,2.71E-05,3.03E-05,0.000224733,0,5.11E-05,0,7.20E-05,3.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16E-06,0,1.26E-06,0,0,5.43E-06,0,1.69E-05,9.47E-06,1.00E-05,0.000426804,0.012309829,0.209140837,1
2.71E-05,2.53E-05,2.34E-05,0,9.47E-06,5.68E-06,3.79E-06,7.58E-06,3.16E-05,6.12E-05,1.58E-05,4.36E-05,2.53E-05,6.69E-05,1.89E-06,9.47E-06,1.58E-05,0,0.000162237,0,8.90E-05,8.08E-05,1.96E-05,3.54E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79E-06,0,0,0,1.96E-06,7.70E-06,6.31E-07,2.18E-05,2.65E-05,1.68E-05,0.000506029,0.011236664,0.208509564,1
0,1.26E-06,3.16E-06,0,1.26E-06,0,0,3.16E-06,0,2.21E-05,0,1.26E-06,0,0,0,3.16E-06,6.31E-06,2.40E-05,4.42E-06,1.26E-05,1.07E-05,0,0,0,1.26E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53E-07,0,6.75E-06,1.07E-06,1.07E-06,0.000247585,0.030869263,0.206489489,1
0,1.26E-06,3.16E-06,0,1.26E-06,0,0,3.16E-06,0,2.21E-05,0,1.26E-06,0,0,0,3.16E-06,6.31E-06,2.40E-05,4.42E-06,1.26E-05,1.07E-05,0,0,0,1.26E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53E-07,0,6.75E-06,1.07E-06,1.07E-06,0.000247585,0.030869263,0.206489489,1
0,1.26E-06,3.16E-06,0,1.26E-06,0,0,3.16E-06,0,2.21E-05,0,1.26E-06,0,0,0,3.16E-06,6.31E-06,2.40E-05,4.42E-06,1.26E-05,1.07E-05,0,0,0,1.26E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53E-07,0,7.07E-06,1.14E-06,1.14E-06,0.000247585,0.030869263,0.206489489,1
3.09E-05,2.02E-05,2.90E-05,0,3.16E-06,1.01E-05,3.16E-06,1.52E-05,2.90E-05,4.99E-05,1.70E-05,6.38E-05,3.79E-05,7.76E-05,0,1.33E-05,2.40E-05,0,0.00020832,0,9.47E-05,0,6.88E-05,2.21E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E-06,0,0,0,0,4.04E-06,0,2.03E-05,3.95E-05,1.04E-05,0.000435326,0.012183574,0.206363235,1
3.22E-05,1.58E-05,3.09E-05,0,2.53E-06,1.45E-05,2.53E-06,2.02E-05,2.40E-05,5.11E-05,1.33E-05,5.68E-05,4.99E-05,7.83E-05,1.26E-06,1.33E-05,2.27E-05,2.53E-06,0.000220314,0,9.72E-05,0,6.88E-05,2.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E-06,0,6.31E-06,0,0,0,0,3.66E-06,0,1.94E-05,4.24E-05,8.08E-06,0.000344612,0.012183574,0.204721924,1
6.31E-06,6.31E-06,1.89E-06,0,4.42E-06,1.89E-06,0,1.89E-06,0,6.31E-06,0,3.35E-05,0,0,0,1.07E-05,1.89E-06,0,5.11E-05,1.89E-06,8.52E-05,0,6.31E-06,1.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E-06,0,0,0,0,1.89E-06,0,0,4.48E-06,0,8.21E-07,4.10E-06,0,0.000133199,0.002903857,0.203269996,1
6.31E-06,6.31E-06,1.89E-06,0,4.42E-06,1.89E-06,0,1.89E-06,0,6.31E-06,0,3.35E-05,0,0,0,1.07E-05,1.89E-06,0,5.11E-05,1.89E-06,8.52E-05,0,6.31E-06,1.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E-06,0,0,0,0,1.89E-06,0,0,4.48E-06,0,3.79E-07,4.10E-06,0,0.000132946,0.002903857,0.202891232,1
2.90E-05,1.96E-05,2.90E-05,0,3.16E-06,8.21E-06,3.16E-06,1.64E-05,2.78E-05,4.73E-05,1.64E-05,6.06E-05,3.60E-05,7.70E-05,0,6.31E-06,2.78E-05,0,0.000202639,0,9.34E-05,0,6.38E-05,2.08E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E-06,0,0,0,0,4.29E-06,0,2.18E-05,5.01E-05,1.00E-05,0.00038192,0.012562338,0.202828104,1
3.09E-05,1.77E-05,2.53E-05,0,5.68E-06,6.94E-06,1.26E-06,1.33E-05,2.65E-05,4.73E-05,1.45E-05,5.62E-05,3.41E-05,6.69E-05,0,1.01E-05,2.08E-05,1.26E-06,0.000203901,0,9.22E-05,0,6.50E-05,3.22E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E-06,0,0,0,0,3.66E-06,0,2.41E-05,5.35E-05,8.90E-06,0.000365065,0.012183574,0.202638722,1
3.09E-05,1.77E-05,2.53E-05,0,5.68E-06,6.94E-06,1.26E-06,1.33E-05,2.65E-05,4.73E-05,1.45E-05,5.62E-05,3.41E-05,6.69E-05,0,1.01E-05,2.08E-05,1.26E-06,0.000203901,0,9.22E-05,0,6.50E-05,3.22E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E-06,0,0,0,0,3.72E-06,0,2.47E-05,5.48E-05,9.09E-06,0.000365065,0.012183574,0.202638722,1
6.31E-07,1.89E-06,1.26E-05,0,5.68E-06,1.89E-06,0,0,3.16E-06,3.16E-06,0,2.97E-05,1.89E-06,1.07E-05,0,5.68E-06,1.14E-05,8.21E-06,2.21E-05,1.89E-06,9.47E-06,0,0,1.89E-06,0,0,3.16E-06,1.89E-06,6.31E-07,0,0,0,9.28E-05,0,0,6.94E-06,5.68E-05,0,0,1.89E-06,0,4.42E-06,0,8.21E-06,3.16E-06,1.14E-05,0,9.47E-06,2.40E-06,1.66E-05,3.16E-07,1.01E-06,0,3.16E-07,0.000140774,0.006438987,0.199987375,0
1.89E-06,6.31E-07,9.47E-06,0,5.68E-06,1.89E-06,0,1.89E-06,1.89E-06,6.94E-06,0,1.58E-05,6.94E-06,3.16E-06,6.31E-07,1.89E-06,3.16E-06,1.89E-06,8.21E-06,0,9.47E-06,0,4.42E-06,0,0,0,0,0,0,0,0,0,0.000116154,0,0,6.94E-06,5.74E-05,0,0,3.16E-06,1.20E-05,6.31E-07,1.89E-06,1.89E-06,0,5.68E-06,0,1.45E-05,2.40E-06,1.20E-05,0,1.26E-07,3.16E-07,0,0.000135282,0.006754624,0.199987375,0
2.97E-05,1.96E-05,2.97E-05,0,3.16E-06,8.21E-06,3.16E-06,1.64E-05,2.65E-05,4.80E-05,1.64E-05,6.12E-05,3.60E-05,7.76E-05,0,6.31E-06,2.97E-05,0,0.000203901,0,9.41E-05,0,6.25E-05,2.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E-06,0,0,0,0,4.23E-06,0,2.07E-05,5.42E-05,9.91E-06,0.000374219,0.012562338,0.199482356,1
2.21E-05,5.05E-06,2.21E-05,0,2.21E-05,0,0,3.28E-05,3.85E-05,0.000111104,1.07E-05,1.64E-05,4.99E-05,0,1.64E-05,0,4.42E-05,2.21E-05,0.000166656,0,0.000128148,0,3.85E-05,4.42E-05,0,0,0,0,0,0,0,0,0,0,0,5.05E-06,0,0,5.05E-06,1.07E-05,0,0,0,0,1.07E-05,0,0,0,0,5.11E-06,0,3.51E-05,4.36E-06,6.94E-07,0.001214191,0.073858974,0.196704753,1
1.26E-06,5.05E-06,6.31E-06,0,1.70E-05,4.42E-06,0,0,8.84E-06,0,0,3.16E-06,0,1.26E-06,6.31E-07,1.26E-06,0,6.31E-07,3.16E-06,0,2.53E-06,0,0,0,3.03E-05,3.09E-05,2.53E-06,0,0,0,0,0,2.27E-05,0,0,6.31E-07,2.84E-05,0,0,6.31E-07,0,0,2.53E-06,0,6.31E-07,0,0,1.26E-06,1.40E-05,9.60E-06,3.54E-06,0,2.53E-07,0,0.000166025,0.002398838,0.194810934,0
4.67E-05,1.77E-05,1.96E-05,0,4.42E-06,1.33E-05,0,8.84E-06,3.09E-05,2.21E-05,1.07E-05,4.67E-05,3.54E-05,9.34E-05,0,1.07E-05,3.09E-05,1.89E-06,0.000204533,0,7.76E-05,0,3.54E-05,4.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E-06,4.42E-06,0,1.89E-06,0,3.79E-07,3.41E-06,0,4.28E-05,6.63E-05,1.02E-05,0.000356543,0.009721608,0.194684679,1
2.97E-05,1.96E-05,2.97E-05,0,3.16E-06,8.21E-06,3.16E-06,1.64E-05,2.78E-05,4.80E-05,1.64E-05,6.12E-05,3.66E-05,7.95E-05,0,1.64E-05,2.78E-05,0,0.000204533,0,9.47E-05,0,6.44E-05,2.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E-06,0,0,0,5.68E-07,4.23E-06,0,2.08E-05,4.92E-05,1.02E-05,0.000381605,0.012183574,0.193106496,1
2.97E-05,1.96E-05,2.97E-05,0,4.42E-06,8.21E-06,3.16E-06,1.64E-05,2.78E-05,4.80E-05,1.64E-05,6.12E-05,3.60E-05,7.95E-05,0,1.64E-05,2.78E-05,0,0.00020327,0,9.28E-05,0,6.94E-05,2.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E-06,0,0,0,0,4.29E-06,0,2.09E-05,4.99E-05,1.00E-05,0.000383372,0.012183574,0.192096459,1
2.90E-05,1.89E-05,2.90E-05,0,3.16E-06,7.58E-06,3.16E-06,1.77E-05,2.71E-05,4.67E-05,1.58E-05,6.12E-05,3.54E-05,7.76E-05,0,1.58E-05,2.71E-05,1.26E-06,0.00020327,0,9.22E-05,0,6.63E-05,2.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E-06,0,0,0,0,4.10E-06,0,2.05E-05,4.77E-05,9.66E-06,0.000371883,0.012183574,0.191907077,1
2.97E-05,1.96E-05,2.97E-05,0,3.16E-06,8.21E-06,3.16E-06,1.64E-05,2.78E-05,4.80E-05,1.64E-05,6.12E-05,3.66E-05,7.95E-05,0,1.64E-05,2.78E-05,0,0.000205164,0,9.47E-05,0,6.63E-05,2.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E-06,0,0,0,2.53E-07,4.17E-06,0,2.03E-05,4.82E-05,1.00E-05,0.000385077,0.012183574,0.191780822,1
2.84E-05,1.77E-05,2.65E-05,0,2.53E-06,6.94E-06,2.53E-06,1.33E-05,2.53E-05,4.36E-05,1.45E-05,5.56E-05,3.28E-05,7.20E-05,0,1.45E-05,2.53E-05,0,0.000184963,0,8.59E-05,0,6.31E-05,1.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E-06,0,0,0,0,4.10E-06,0,2.01E-05,4.76E-05,9.60E-06,0.000337668,0.009090335,0.191465185,1
2.97E-05,1.96E-05,2.97E-05,0,3.16E-06,9.47E-06,3.16E-06,1.45E-05,2.78E-05,4.80E-05,1.64E-05,6.12E-05,3.66E-05,8.02E-05,0,1.64E-05,2.78E-05,0,0.000205164,0,9.47E-05,0,7.01E-05,2.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E-06,0,0,0,0,4.29E-06,0,2.17E-05,4.95E-05,9.72E-06,0.000384698,0.012183574,0.191212676,1
6.31E-07,6.31E-07,8.21E-06,0,8.21E-06,6.31E-07,0,0,6.31E-07,8.21E-06,1.89E-06,2.84E-05,1.89E-06,4.42E-06,0,6.94E-06,3.35E-05,4.42E-06,4.42E-06,0,1.89E-06,0,6.31E-07,0,0,0,0,0,6.31E-07,0,0,0,9.91E-05,0,0,6.94E-06,5.43E-05,0,0,1.89E-06,0,1.89E-06,1.89E-06,6.31E-07,6.31E-07,1.45E-05,0,9.47E-06,5.05E-07,7.01E-06,0,1.26E-07,0,6.31E-07,0.000132946,0.003661385,0.191086421,0
2.71E-05,1.77E-05,2.71E-05,0,2.53E-06,6.94E-06,2.53E-06,1.33E-05,2.53E-05,4.36E-05,1.45E-05,5.56E-05,3.28E-05,7.20E-05,0,1.45E-05,2.53E-05,0,0.000184963,0,8.59E-05,0,6.12E-05,1.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E-06,0,0,0,0,4.04E-06,0,1.96E-05,4.63E-05,9.15E-06,0.000336342,0.009090335,0.190392021,1
2.53E-06,1.26E-06,8.84E-06,0,1.58E-05,5.05E-06,0,5.05E-06,1.26E-06,7.58E-06,0,1.70E-05,0,0,1.26E-06,0,5.05E-06,1.45E-05,1.07E-05,0,3.79E-06,1.83E-05,0,0,0,0,0,2.53E-06,0,0,0,0,8.84E-05,0,0,7.58E-06,6.57E-05,0,0,0,1.07E-05,2.53E-06,0,3.79E-06,3.79E-06,1.70E-05,0,1.26E-06,2.90E-06,9.41E-06,3.16E-07,8.84E-07,0,1.26E-07,0.000148349,0.002903857,0.189760747,0
2.53E-06,5.05E-06,9.47E-06,0,2.53E-06,2.53E-06,0,2.53E-06,2.53E-06,5.05E-06,0,2.59E-05,3.79E-06,0,0,0,3.79E-06,9.47E-06,3.79E-05,0,2.15E-05,0,1.26E-06,0,0,0,0,0,1.26E-06,0,0,0,0.000105423,0,0,1.20E-05,5.18E-05,1.26E-06,2.53E-06,0,1.26E-06,1.26E-06,5.05E-06,1.26E-06,0,1.64E-05,2.53E-06,3.41E-05,3.16E-07,1.34E-05,1.26E-07,1.96E-06,2.46E-06,5.05E-07,0.000141784,0.003408876,0.189571365,0
4.42E-06,0,9.47E-06,0,5.68E-06,3.16E-06,0,1.89E-06,3.16E-06,3.16E-06,0,2.59E-05,1.89E-06,0,0,6.31E-07,5.68E-06,8.21E-06,1.89E-06,6.31E-07,4.42E-06,0,6.31E-07,0,0,0,1.89E-06,0,6.31E-07,0,0,0,7.64E-05,0,0,4.42E-06,6.00E-05,0,6.31E-07,6.94E-06,8.21E-06,6.31E-07,0,0,0,2.46E-05,1.89E-06,3.22E-05,2.65E-06,1.09E-05,1.26E-07,5.05E-07,3.16E-07,1.26E-07,0.000135408,0.00448204,0.186478126,0
5.05E-06,0,2.02E-05,0.000272079,5.05E-06,1.01E-05,5.05E-06,5.05E-06,0,0,5.05E-06,1.52E-05,2.02E-05,0,0,5.05E-06,0,2.02E-05,0.000118048,0,3.60E-05,0,1.01E-05,1.52E-05,0,0,0,0,0,0,0,0,0,0,0,0,5.05E-06,0,0,0,0,0,0,0,1.01E-05,0,0,0,2.17E-05,4.29E-06,0,3.47E-05,5.18E-06,9.53E-06,0.000981441,0.021400164,0.184521179,1
3.28E-05,2.15E-05,2.53E-05,0,8.84E-06,1.07E-05,3.16E-06,8.84E-06,2.90E-05,3.28E-05,1.96E-05,5.62E-05,2.53E-05,7.32E-05,3.16E-06,6.94E-06,1.45E-05,6.94E-06,0.000183069,0,6.94E-05,0,3.98E-05,3.28E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05E-06,0,0,0,0,4.61E-06,0,2.29E-05,3.38E-05,8.33E-06,0.000389559,0.010037245,0.174925825,1
0,0,2.90E-05,0,0,0,0,9.47E-06,0,0,0,9.47E-06,0,0,0,0,0,2.90E-05,5.87E-05,0,0,0,2.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,9.47E-06,0,0,0,5.87E-05,0,0,0,0,0,0,0,0,4.48E-06,4.48E-06,0,6.00E-06,1.45E-06,0,0.00396124,0.095006628,0.174294552,1
1.89E-06,0,1.89E-06,8.21E-06,3.79E-06,1.89E-06,0,0,2.02E-05,0,0,5.68E-06,0,0,0,0,0,1.89E-06,8.21E-06,0,5.68E-06,0,0,0,8.84E-05,9.09E-05,1.89E-06,0,0,0,0,0,5.68E-06,0,0,1.89E-06,8.02E-05,1.89E-06,0,0,0,0,0,3.79E-06,0,0,0,0,1.43E-05,1.48E-05,1.14E-05,0,5.68E-07,0,0.000173853,0.002146329,0.169686257,0
3.79E-06,2.53E-06,1.83E-05,0,5.05E-06,3.79E-06,0,8.21E-06,1.26E-06,6.94E-06,0,2.97E-05,0,1.26E-06,1.26E-06,8.21E-06,8.21E-06,5.05E-06,1.52E-05,0,1.07E-05,0,0,0,0,0,0,1.26E-06,1.26E-06,0,0,0,0.000107316,0,0,1.39E-05,5.24E-05,1.26E-06,0,0,3.79E-06,2.53E-06,1.26E-06,3.79E-06,0,1.83E-05,1.26E-06,9.47E-06,2.02E-06,1.11E-05,0,1.89E-07,1.89E-07,0,0.000138943,0.004987059,0.166087999,0
